sample_index;forward_barcode;reverse_barcode;count
i3066;FB200147;RB200147;58
i3066;FB201754;RB201754;291
i3066;FB200800;RB200800;7585
i3066;FB203196;RB203196;3256
i3066;FB200069;RB200069;310
i3066;FB200403;RB200403;159
i3066;FB200837;RB200837;104
i3066;FB200331;RB200331;1393
i3066;FB200389;RB200389;19087
i3066;FB201338;RB201338;51088
i3066;FB202680;RB202680;3365
i3066;FB201701;RB201701;1622
i3066;FB201937;RB201937;294
i3066;FB201695;RB201695;1236
i3066;FB201924;RB201924;47722
i3066;FB201851;RB201851;152
i3066;FB201917;RB201917;5478
i3066;FB204052;RB204052;443
i3066;FB201150;RB201150;2409
i3066;FB201146;RB201146;1175
i3066;FB201600;RB201600;6466
i3066;FB202010;RB202010;1284
i3066;FB201412;RB201412;13301
i3066;FB200267;RB200267;1418
i3066;FB202273;RB202273;3158
i3066;FB202299;RB202299;451
i3066;FB202607;RB202607;4121
i3066;FB200091;RB200091;922
i3066;FB202182;RB202182;253
i3066;FB203317;RB203317;457
i3066;FB200339;RB200339;9406
i3066;FB200360;RB200360;290
i3066;FB202752;RB202752;712
i3066;FB200734;RB200734;5301
i3066;FB202734;RB202734;11880
i3066;FB202058;RB202058;665
i3066;FB201102;RB201102;12561
i3066;FB200399;RB200399;2345
i3066;FB201237;RB201237;3771
i3066;FB201540;RB201540;13078
i3066;FB202340;RB202340;84197
i3066;FB200241;RB200241;216
i3066;FB201769;RB201769;231
i3066;FB200109;RB200109;220
i3066;FB201138;RB201138;285
i3066;FB201947;RB201947;70329
i3066;FB200497;RB200497;882
i3066;FB203202;RB203202;1866
i3066;FB200875;RB200875;13001
i3066;FB201210;RB201210;3163
i3066;FB202144;RB202144;1086
i3066;FB201870;RB201870;2095
i3066;FB202995;RB202995;4624
i3066;FB201970;RB201970;1575
i3066;FB200064;RB200064;6699
i3066;FB202066;RB202066;4777
i3066;FB200256;RB200256;4146
i3066;FB202198;RB202198;45176
i3066;FB203050;RB203050;2167
i3066;FB201082;RB201082;120
i3066;FB201420;RB201420;2098
i3066;FB201526;RB201526;1594
i3066;FB201463;RB201463;206
i3066;FB201527;RB201527;3924
i3066;FB203324;RB203324;3272
i3066;FB202736;RB202736;246
i3066;FB200090;RB200090;264
i3066;FB200468;RB200468;1036
i3066;FB2IC045;RB2IC045;4477
i3066;FB201747;RB201747;1224
i3066;FB200244;RB200244;3169
i3066;FB201572;RB201572;7954
i3066;FB201787;RB201787;3859
i3066;FB200199;RB200199;46084
i3066;FB202691;RB202691;218
i3066;FB200715;RB200715;1157
i3066;FB201124;RB201124;7289
i3066;FB200415;RB200415;473
i3066;FB202138;RB202138;6193
i3066;FB200998;RB200998;186
i3066;FB202171;RB202171;1122
i3066;FB200682;RB200682;16165
i3066;FB201479;RB201479;304
i3066;FB202134;RB202134;6159
i3066;FB202025;RB202025;260
i3066;FB203289;RB203289;382
i3066;FB201377;RB201377;209
i3066;FB200300;RB200300;579
i3066;FB200915;RB200915;3335
i3066;FB202787;RB202787;5606
i3066;FB203345;RB203345;3836
i3066;FB201269;RB201269;498
i3066;FB202200;RB202200;1288
i3066;FB201255;RB201255;2380
i3066;FB202201;RB202201;1316
i3066;FB202583;RB202583;1743
i3066;FB201432;RB201432;21134
i3066;FB201156;RB201156;2974
i3066;FB201334;RB201334;629
i3066;FB203277;RB203277;394
i3066;FB200878;RB200878;1152
i3066;FB200408;RB200408;656
i3066;FB200309;RB200309;762
i3066;FB202258;RB202258;191
i3066;FB200030;RB200030;978
i3066;FB202725;RB202725;3877
i3066;FB200548;RB200548;36678
i3066;FB200242;RB200242;1196
i3066;FB200411;RB200411;24762
i3066;FB200270;RB200270;321
i3066;FB202629;RB202629;14889
i3066;FB201410;RB201410;4674
i3066;FB201544;RB201544;3580
i3066;FB202476;RB202476;1082
i3066;FB200884;RB200884;139
i3066;FB200571;RB200571;244
i3066;FB200188;RB200188;169
i3066;FB200980;RB200980;68
i3066;FB202497;RB202497;108
i3066;FB200263;RB200263;216
i3066;FB202188;RB202188;241
i3066;FB201243;RB201243;5376
i3066;FB201798;RB201798;282
i3066;FB202817;RB202817;2559
i3066;FB202794;RB202794;1655
i3066;FB201398;RB201398;5919
i3066;FB201399;RB201399;395
i3066;FB201666;RB201666;5375
i3066;FB201343;RB201343;706
i3066;FB201147;RB201147;2
i3066;FB202555;RB202555;1882
i3066;FB201266;RB201266;2828
i3066;FB201987;RB201987;1150
i3066;FB202100;RB202100;1417
i3066;FB202845;RB202845;309
i3066;FB201830;RB201830;2967
i3066;FB200247;RB200247;89619
i3066;FB201925;RB201925;4156
i3066;FB202928;RB202928;17871
i3066;FB202120;RB202120;886
i3066;FB201774;RB201774;3201
i3066;FB202116;RB202116;2926
i3066;FB202106;RB202106;889
i3066;FB201148;RB201148;584
i3066;FB201960;RB201960;14907
i3066;FB200673;RB200673;357
i3066;FB200317;RB200317;4755
i3066;FB202128;RB202128;8664
i3066;FB202147;RB202147;4323
i3066;FB201990;RB201990;3924
i3066;FB200427;RB200427;42739
i3066;FB201927;RB201927;3902
i3066;FB202850;RB202850;10526
i3066;FB201704;RB201704;376
i3066;FB202172;RB202172;550
i3066;FB200203;RB200203;267
i3066;FB200033;RB200033;9112
i3066;FB200151;RB200151;37139
i3066;FB202180;RB202180;1641
i3066;FB203352;RB203352;357
i3066;FB202430;RB202430;545
i3066;FB203309;RB203309;434
i3066;FB202083;RB202083;2881
i3066;FB202133;RB202133;4803
i3066;FB201134;RB201134;7733
i3066;FB200014;RB200014;307
i3066;FB201614;RB201614;11534
i3066;FB200050;RB200050;5940
i3066;FB200196;RB200196;499
i3066;FB202432;RB202432;179
i3066;FB201638;RB201638;458
i3066;FB201991;RB201991;45
i3066;FB200653;RB200653;143
i3066;FB200732;RB200732;4415
i3066;FB200982;RB200982;54
i3066;FB200792;RB200792;1735
i3066;FB200127;RB200127;95
i3066;FB201506;RB201506;23227
i3066;FB201043;RB201043;3256
i3066;FB200291;RB200291;2057
i3066;FB201556;RB201556;5100
i3066;FB202108;RB202108;2805
i3066;FB202343;RB202343;6806
i3066;FB200234;RB200234;42320
i3066;FB201868;RB201868;3658
i3066;FB202514;RB202514;93
i3066;FB201450;RB201450;274
i3066;FB202203;RB202203;18022
i3066;FB200153;RB200153;27
i3066;FB200204;RB200204;2053
i3066;FB200659;RB200659;15383
i3066;FB201194;RB201194;3659
i3066;FB200752;RB200752;99
i3066;FB201797;RB201797;1220
i3066;FB200288;RB200288;1601
i3066;FB201954;RB201954;2213
i3066;FB200971;RB200971;838
i3066;FB200547;RB200547;1115
i3066;FB201177;RB201177;5971
i3066;FB202373;RB202373;564
i3066;FB200417;RB200417;186
i3066;FB200978;RB200978;309
i3066;FB200290;RB200290;89
i3066;FB203403;RB203403;2130
i3066;FB201500;RB201500;2363
i3066;FB202137;RB202137;647
i3066;FB200229;RB200229;95
i3066;FB202193;RB202193;2739
i3066;FB201173;RB201173;205
i3066;FB201636;RB201636;1776
i3066;FB200185;RB200185;335
i3066;FB202612;RB202612;1191
i3066;FB202271;RB202271;510
i3066;FB202085;RB202085;65
i3066;FB201265;RB201265;1851
i3066;FB201263;RB201263;35306
i3066;FB201219;RB201219;6508
i3066;FB202662;RB202662;168
i3066;FB200698;RB200698;399
i3066;FB203285;RB203285;2034
i3066;FB200172;RB200172;165
i3066;FB201873;RB201873;135
i3066;FB200809;RB200809;203
i3066;FB201370;RB201370;391
i3066;FB202849;RB202849;47
i3066;FB202142;RB202142;458
i3066;FB201696;RB201696;2384
i3066;FB200621;RB200621;47
i3066;FB200009;RB200009;1004
i3066;FB202146;RB202146;1172
i3066;FB202596;RB202596;87
i3066;FB203194;RB203194;581
i3066;FB200176;RB200176;651
i3066;FB202148;RB202148;1231
i3066;FB200070;RB200070;481
i3066;FB200223;RB200223;1966
i3066;FB202908;RB202908;7378
i3066;FB201751;RB201751;261
i3066;FB203037;RB203037;365
i3066;FB201359;RB201359;261
i3066;FB201757;RB201757;2332
i3066;FB203102;RB203102;171
i3066;FB200337;RB200337;29380
i3066;FB200886;RB200886;1160
i3066;FB200255;RB200255;146
i3066;FB201197;RB201197;10495
i3066;FB200770;RB200770;5455
i3066;FB201816;RB201816;12005
i3066;FB202450;RB202450;843
i3066;FB202157;RB202157;259
i3066;FB201869;RB201869;964
i3066;FB201984;RB201984;4449
i3066;FB200175;RB200175;16876
i3066;FB202098;RB202098;3886
i3066;FB202185;RB202185;168
i3066;FB201381;RB201381;3188
i3066;FB200237;RB200237;6244
i3066;FB203415;RB203415;645
i3066;FB201274;RB201274;1548
i3066;FB202358;RB202358;286
i3066;FB200430;RB200430;142
i3066;FB2IC010;RB2IC010;11918
i3066;FB200216;RB200216;5463
i3066;FB203278;RB203278;87
i3066;FB203205;RB203205;6007
i3066;FB200410;RB200410;5904
i3066;FB200343;RB200343;4453
i3066;FB200055;RB200055;449
i3066;FB201715;RB201715;349
i3066;FB201122;RB201122;1335
i3066;FB200132;RB200132;109
i3066;FB202055;RB202055;1389
i3066;FB202584;RB202584;407
i3066;FB201017;RB201017;21910
i3066;FB201591;RB201591;1720
i3066;FB200158;RB200158;723
i3066;FB201894;RB201894;3765
i3066;FB202387;RB202387;610
i3066;FB201549;RB201549;33379
i3066;FB201677;RB201677;8125
i3066;FB200419;RB200419;2159
i3066;FB201593;RB201593;2058
i3066;FB201985;RB201985;1114
i3066;FB201523;RB201523;2349
i3066;FB201008;RB201008;29307
i3066;FB201961;RB201961;2951
i3066;FB200797;RB200797;33181
i3066;FB201690;RB201690;1464
i3066;FB200753;RB200753;1245
i3066;FB203425;RB203425;22676
i3066;FB202046;RB202046;1598
i3066;FB201560;RB201560;1300
i3066;FB203286;RB203286;3861
i3066;FB203421;RB203421;37
i3066;FB201721;RB201721;789
i3066;FB200261;RB200261;183
i3066;FB200432;RB200432;179
i3066;FB201763;RB201763;4570
i3066;FB201607;RB201607;1664
i3066;FB202571;RB202571;136
i3066;FB202043;RB202043;2386
i3066;FB202265;RB202265;255
i3066;FB201953;RB201953;3314
i3066;FB200448;RB200448;17374
i3066;FB201444;RB201444;894
i3066;FB201031;RB201031;1431
i3066;FB201671;RB201671;3986
i3066;FB201386;RB201386;35618
i3066;FB202495;RB202495;25828
i3066;FB201139;RB201139;2123
i3066;FB201346;RB201346;2204
i3066;FB200003;RB200003;10366
i3066;FB202220;RB202220;1585
i3066;FB201764;RB201764;112
i3066;FB202423;RB202423;175
i3066;FB200855;RB200855;1390
i3066;FB201692;RB201692;1380
i3066;FB201277;RB201277;103
i3066;FB201169;RB201169;1502
i3066;FB201575;RB201575;16106
i3066;FB201647;RB201647;917
i3066;FB201520;RB201520;22014
i3066;FB200401;RB200401;244
i3066;FB200258;RB200258;366
i3066;FB201294;RB201294;681
i3066;FB200863;RB200863;41735
i3066;FB201510;RB201510;2264
i3066;FB200129;RB200129;10813
i3066;FB202351;RB202351;259
i3066;FB202183;RB202183;2028
i3066;FB200114;RB200114;184
i3066;FB202435;RB202435;10767
i3066;FB200096;RB200096;17
i3066;FB201033;RB201033;12893
i3066;FB201376;RB201376;1087
i3066;FB201570;RB201570;13979
i3066;FB203431;RB203431;21252
i3066;FB202096;RB202096;36619
i3066;FB201697;RB201697;4912
i3066;FB201280;RB201280;842
i3066;FB202003;RB202003;38
i3066;FB200534;RB200534;35823
i3066;FB200240;RB200240;1117
i3066;FB200477;RB200477;394
i3066;FB202371;RB202371;11240
i3066;FB201942;RB201942;3266
i3066;FB202216;RB202216;229
i3066;FB202440;RB202440;16429
i3066;FB202526;RB202526;191
i3066;FB201325;RB201325;3629
i3066;FB201822;RB201822;8404
i3066;FB201092;RB201092;10125
i3066;FB200872;RB200872;49031
i3066;FB201279;RB201279;24882
i3066;FB200338;RB200338;89
i3066;FB201009;RB201009;1156
i3066;FB202826;RB202826;2003
i3066;FB202214;RB202214;2526
i3066;FB202615;RB202615;38381
i3066;FB201829;RB201829;2283
i3066;FB201912;RB201912;870
i3066;FB201379;RB201379;2664
i3066;FB200603;RB200603;158
i3066;FB200811;RB200811;636
i3066;FB200688;RB200688;447
i3066;FB201341;RB201341;1350
i3066;FB201820;RB201820;14396
i3066;FB200180;RB200180;2263
i3066;FB200171;RB200171;107
i3066;FB202547;RB202547;686
i3066;FB200394;RB200394;54
i3066;FB201849;RB201849;4483
i3066;FB201428;RB201428;5495
i3066;FB200803;RB200803;4140
i3066;FB203227;RB203227;722
i3066;FB201809;RB201809;3956
i3066;FB201839;RB201839;861
i3066;FB200614;RB200614;2074
i3066;FB202282;RB202282;1428
i3066;FB200663;RB200663;82341
i3066;FB204469;RB204469;41369
i3066;FB200420;RB200420;206596
i3066;FB200347;RB200347;602
i3066;FB201883;RB201883;1701
i3066;FB200794;RB200794;483
i3066;FB203394;RB203394;1578
i3066;FB201640;RB201640;34051
i3066;FB202230;RB202230;292
i3066;FB202661;RB202661;169
i3066;FB200211;RB200211;400
i3066;FB202955;RB202955;800
i3066;FB201678;RB201678;499
i3066;FB202293;RB202293;344
i3066;FB200661;RB200661;1116
i3066;FB201142;RB201142;1485
i3066;FB201186;RB201186;664
i3066;FB202635;RB202635;39363
i3066;FB201348;RB201348;384
i3066;FB200167;RB200167;1408
i3066;FB201545;RB201545;1271
i3066;FB202447;RB202447;298
i3066;FB201416;RB201416;8836
i3066;FB200160;RB200160;1176
i3066;FB200882;RB200882;1086
i3066;FB200539;RB200539;868
i3066;FB200115;RB200115;2506
i3066;FB202768;RB202768;2121
i3066;FB201283;RB201283;8101
i3066;FB202488;RB202488;144
i3066;FB201384;RB201384;1115
i3066;FB202515;RB202515;274
i3066;FB201703;RB201703;153
i3066;FB202528;RB202528;196
i3066;FB201801;RB201801;1949
i3066;FB201733;RB201733;32398
i3066;FB202242;RB202242;3
i3066;FB200599;RB200599;2105
i3066;FB200930;RB200930;130080
i3066;FB202088;RB202088;154
i3066;FB200787;RB200787;468
i3066;FB201347;RB201347;163
i3066;FB202963;RB202963;1518
i3066;FB200029;RB200029;746
i3066;FB201273;RB201273;798
i3066;FB203168;RB203168;115
i3066;FB201475;RB201475;3272
i3066;FB201943;RB201943;1925
i3066;FB201708;RB201708;39412
i3066;FB201863;RB201863;2824
i3066;FB200235;RB200235;23
i3066;FB201340;RB201340;5253
i3066;FB201459;RB201459;1914
i3066;FB201635;RB201635;1138
i3066;FB201453;RB201453;3087
i3066;FB200699;RB200699;94
i3066;FB201287;RB201287;11059
i3066;FB201233;RB201233;3082
i3066;FB201789;RB201789;72245
i3066;FB200273;RB200273;557
i3066;FB200209;RB200209;289
i3066;FB200135;RB200135;6841
i3066;FB200947;RB200947;67
i3066;FB201867;RB201867;3636
i3066;FB201612;RB201612;1636
i3066;FB201433;RB201433;6542
i3066;FB201136;RB201136;349
i3066;FB202375;RB202375;748
i3066;FB201633;RB201633;315
i3066;FB200089;RB200089;439
i3066;FB201409;RB201409;1518
i3066;FB200687;RB200687;413
i3066;FB200483;RB200483;2084
i3066;FB200034;RB200034;387
i3066;FB200002;RB200002;65
i3066;FB200280;RB200280;382
i3066;FB201203;RB201203;594
i3066;FB201172;RB201172;3432
i3066;FB201103;RB201103;609
i3066;FB202694;RB202694;112
i3066;FB201064;RB201064;107
i3066;FB200833;RB200833;284
i3066;FB201793;RB201793;182
i3066;FB200640;RB200640;42897
i3066;FB202192;RB202192;3940
i3066;FB201705;RB201705;1598
i3066;FB201345;RB201345;447
i3066;FB202620;RB202620;258
i3066;FB200168;RB200168;147
i3066;FB200445;RB200445;1110
i3066;FB201372;RB201372;13746
i3066;FB200306;RB200306;407
i3066;FB203341;RB203341;179
i3066;FB201730;RB201730;37163
i3066;FB201196;RB201196;1846
i3066;FB201539;RB201539;221
i3066;FB202722;RB202722;1000
i3066;FB201517;RB201517;6363
i3066;FB201067;RB201067;14382
i3066;FB200080;RB200080;526
i3066;FB200161;RB200161;105
i3066;FB203340;RB203340;660
i3066;FB202475;RB202475;3042
i3066;FB201727;RB201727;3387
i3066;FB201238;RB201238;164
i3066;FB201244;RB201244;2883
i3066;FB200174;RB200174;583
i3066;FB200107;RB200107;2241
i3066;FB200681;RB200681;655
i3066;FB200182;RB200182;1104
i3066;FB203218;RB203218;6258
i3066;FB200366;RB200366;647
i3066;FB201896;RB201896;416
i3066;FB201004;RB201004;38455
i3066;FB200276;RB200276;281
i3066;FB202586;RB202586;453
i3066;FB201211;RB201211;4214
i3066;FB202574;RB202574;36
i3066;FB201814;RB201814;2545
i3066;FB201893;RB201893;879
i3066;FB202613;RB202613;457
i3066;FB201567;RB201567;4725
i3066;FB201236;RB201236;9027
i3066;FB201516;RB201516;3136
i3066;FB203250;RB203250;360
i3066;FB202603;RB202603;960
i3066;FB202112;RB202112;309
i3066;FB200110;RB200110;1582
i3066;FB203275;RB203275;1510
i3066;FB201716;RB201716;3256
i3066;FB201723;RB201723;1764
i3066;FB201741;RB201741;16726
i3066;FB202797;RB202797;455
i3066;FB200126;RB200126;39
i3066;FB201957;RB201957;57833
i3066;FB202393;RB202393;114
i3066;FB200370;RB200370;293
i3066;FB201383;RB201383;590
i3066;FB200994;RB200994;602
i3066;FB201434;RB201434;600
i3066;FB203377;RB203377;264
i3066;FB201768;RB201768;19161
i3066;FB203226;RB203226;796
i3066;FB202754;RB202754;143
i3066;FB201068;RB201068;10907
i3066;FB200206;RB200206;591
i3066;FB202015;RB202015;3703
i3066;FB202027;RB202027;5910
i3066;FB202314;RB202314;21605
i3066;FB202941;RB202941;7203
i3066;FB202701;RB202701;282
i3066;FB201524;RB201524;19630
i3066;FB202542;RB202542;425
i3066;FB202674;RB202674;61985
i3066;FB200391;RB200391;1184
i3066;FB200931;RB200931;3693
i3066;FB200465;RB200465;770
i3066;FB201988;RB201988;1956
i3066;FB200006;RB200006;1630
i3066;FB202262;RB202262;2012
i3066;FB200670;RB200670;453
i3066;FB201675;RB201675;841
i3066;FB202094;RB202094;2282
i3066;FB202104;RB202104;459
i3066;FB201247;RB201247;20218
i3066;FB202472;RB202472;990
i3066;FB203233;RB203233;3121
i3066;FB201599;RB201599;1134
i3066;FB202565;RB202565;56
i3066;FB201472;RB201472;25234
i3066;FB202196;RB202196;3678
i3066;FB200314;RB200314;371
i3066;FB202269;RB202269;93
i3066;FB200517;RB200517;2227
i3066;FB201487;RB201487;2873
i3066;FB203115;RB203115;1719
i3066;FB201406;RB201406;922
i3066;FB202486;RB202486;1490
i3066;FB202189;RB202189;998
i3066;FB202599;RB202599;153
i3066;FB202783;RB202783;2214
i3066;FB200490;RB200490;30880
i3066;FB202412;RB202412;163
i3066;FB200351;RB200351;2012
i3066;FB201800;RB201800;515
i3066;FB201621;RB201621;2025
i3066;FB200983;RB200983;4366
i3066;FB201551;RB201551;1425
i3066;FB201884;RB201884;787
i3066;FB202979;RB202979;891
i3066;FB200873;RB200873;52869
i3066;FB201558;RB201558;91438
i3066;FB202049;RB202049;11282
i3066;FB202136;RB202136;225
i3066;FB201656;RB201656;14243
i3066;FB201285;RB201285;16841
i3066;FB202449;RB202449;192
i3066;FB202149;RB202149;23777
i3066;FB200636;RB200636;96
i3066;FB201183;RB201183;3244
i3066;FB200119;RB200119;2702
i3066;FB201691;RB201691;199
i3066;FB202125;RB202125;2380
i3066;FB202022;RB202022;5415
i3066;FB201844;RB201844;2397
i3066;FB202158;RB202158;280
i3066;FB202729;RB202729;661
i3066;FB200238;RB200238;4078
i3066;FB201939;RB201939;1088
i3066;FB203528;RB203528;700
i3066;FB201717;RB201717;1974
i3066;FB201949;RB201949;5454
i3066;FB201408;RB201408;12250
i3066;FB201402;RB201402;49
i3066;FB202140;RB202140;3289
i3066;FB202549;RB202549;888
i3066;FB201648;RB201648;177
i3066;FB202291;RB202291;7033
i3066;FB202684;RB202684;1325
i3066;FB201403;RB201403;625
i3066;FB202477;RB202477;4186
i3066;FB201016;RB201016;112
i3066;FB202252;RB202252;118
i3066;FB201364;RB201364;2395
i3066;FB200098;RB200098;612
i3066;FB201932;RB201932;7203
i3066;FB200729;RB200729;32802
i3066;FB203201;RB203201;3204
i3066;FB202011;RB202011;2414
i3066;FB200739;RB200739;24900
i3066;FB201657;RB201657;2787
i3066;FB200156;RB200156;832
i3066;FB200807;RB200807;124
i3066;FB202154;RB202154;3051
i3066;FB202064;RB202064;311
i3066;FB200214;RB200214;252
i3066;FB203329;RB203329;63
i3066;FB200849;RB200849;529
i3066;FB201734;RB201734;675
i3066;FB202310;RB202310;1141
i3066;FB202804;RB202804;311
i3066;FB200845;RB200845;1973
i3066;FB200867;RB200867;1485
i3066;FB201389;RB201389;3831
i3066;FB202143;RB202143;3422
i3066;FB202114;RB202114;1284
i3066;FB200589;RB200589;23867
i3066;FB201583;RB201583;372
i3066;FB200222;RB200222;78
i3066;FB200076;RB200076;275
i3066;FB201431;RB201431;4124
i3066;FB202175;RB202175;246
i3066;FB200908;RB200908;41110
i3066;FB200328;RB200328;64
i3066;FB200221;RB200221;1695
i3066;FB201099;RB201099;2582
i3066;FB202191;RB202191;750
i3066;FB201623;RB201623;879
i3066;FB201998;RB201998;364
i3066;FB201804;RB201804;3310
i3066;FB202720;RB202720;975
i3066;FB201749;RB201749;17454
i3066;FB201724;RB201724;537
i3066;FB201234;RB201234;7996
i3066;FB201538;RB201538;201
i3066;FB201609;RB201609;6550
i3066;FB201905;RB201905;215
i3066;FB200031;RB200031;251
i3066;FB202445;RB202445;1040
i3066;FB203208;RB203208;307
i3066;FB201813;RB201813;99
i3066;FB201145;RB201145;870
i3066;FB201393;RB201393;6593
i3066;FB201865;RB201865;2106
i3066;FB200274;RB200274;819
i3066;FB201430;RB201430;39
i3066;FB200985;RB200985;1398
i3066;FB201597;RB201597;7708
i3066;FB201394;RB201394;90
i3066;FB202897;RB202897;2548
i3066;FB201935;RB201935;8421
i3066;FB202263;RB202263;237
i3066;FB201613;RB201613;933
i3066;FB201550;RB201550;3257
i3066;FB202733;RB202733;687
i3066;FB202153;RB202153;1178
i3066;FB202460;RB202460;2573
i3066;FB201411;RB201411;1481
i3066;FB202422;RB202422;1802
i3066;FB202739;RB202739;4725
i3066;FB201919;RB201919;1279
i3066;FB200082;RB200082;1296
i3066;FB202404;RB202404;344
i3066;FB201390;RB201390;9355
i3066;FB201909;RB201909;13369
i3066;FB201886;RB201886;1587
i3066;FB203419;RB203419;718
i3066;FB203396;RB203396;8193
i3066;FB201242;RB201242;2014
i3066;FB201835;RB201835;6979
i3066;FB201926;RB201926;3420
i3066;FB202287;RB202287;66
i3066;FB202019;RB202019;20075
i3066;FB200591;RB200591;405
i3066;FB200024;RB200024;71
i3066;FB201321;RB201321;417
i3066;FB203223;RB203223;613
i3066;FB202421;RB202421;83
i3066;FB201833;RB201833;12947
i3066;FB202080;RB202080;216
i3066;FB201468;RB201468;3290
i3066;FB201120;RB201120;390
i3066;FB202428;RB202428;548
i3066;FB201299;RB201299;7428
i3066;FB200996;RB200996;900
i3066;FB200056;RB200056;148
i3066;FB203131;RB203131;14359
i3066;FB200973;RB200973;193
i3066;FB201735;RB201735;759
i3066;FB202091;RB202091;2706
i3066;FB202062;RB202062;3211
i3066;FB202668;RB202668;298
i3066;FB202044;RB202044;6558
i3066;FB202038;RB202038;4089
i3066;FB201795;RB201795;945
i3066;FB201686;RB201686;1478
i3066;FB201546;RB201546;30268
i3066;FB200869;RB200869;18554
i3066;FB201160;RB201160;70355
i3066;FB202014;RB202014;5622
i3066;FB202791;RB202791;38643
i3066;FB201477;RB201477;30664
i3066;FB200609;RB200609;23684
i3066;FB201578;RB201578;329
i3066;FB200478;RB200478;3591
i3066;FB200381;RB200381;1466
i3066;FB200744;RB200744;5582
i3066;FB201226;RB201226;1615
i3066;FB201941;RB201941;432
i3066;FB201729;RB201729;4770
i3066;FB201719;RB201719;25206
i3066;FB200272;RB200272;92
i3066;FB201689;RB201689;1560
i3066;FB200474;RB200474;4871
i3066;FB201505;RB201505;1989
i3066;FB201850;RB201850;59942
i3066;FB203987;RB203987;71892
i3066;FB201097;RB201097;34
i3066;FB200144;RB200144;603
i3066;FB202489;RB202489;2757
i3066;FB203094;RB203094;632
i3066;FB200077;RB200077;300
i3066;FB201565;RB201565;15295
i3066;FB200709;RB200709;435
i3066;FB200041;RB200041;183
i3066;FB202150;RB202150;144
i3066;FB202110;RB202110;15816
i3066;FB201955;RB201955;375
i3066;FB200163;RB200163;316
i3066;FB200136;RB200136;136
i3066;FB200906;RB200906;15637
i3066;FB201293;RB201293;6827
i3066;FB201785;RB201785;1454
i3066;FB202792;RB202792;84
i3066;FB201586;RB201586;136184
i3066;FB202118;RB202118;308
i3066;FB200438;RB200438;11254
i3066;FB201118;RB201118;1808
i3066;FB200610;RB200610;6090
i3066;FB200294;RB200294;583
i3066;FB200507;RB200507;334
i3066;FB202165;RB202165;802
i3066;FB203336;RB203336;1732
i3066;FB202177;RB202177;1822
i3066;FB201712;RB201712;1928
i3066;FB200150;RB200150;126
i3066;FB202753;RB202753;30
i3066;FB201224;RB201224;778
i3066;FB200436;RB200436;67
i3066;FB201915;RB201915;3178
i3066;FB200718;RB200718;104
i3066;FB201728;RB201728;31862
i3066;FB203390;RB203390;148
i3066;FB201447;RB201447;6069
i3066;FB203414;RB203414;798
i3066;FB202163;RB202163;1866
i3066;FB200021;RB200021;2509
i3066;FB202078;RB202078;9150
i3066;FB203065;RB203065;2329
i3066;FB200761;RB200761;1179
i3066;FB201312;RB201312;2439
i3066;FB201700;RB201700;3755
i3066;FB201059;RB201059;250
i3066;FB202031;RB202031;1423
i3066;FB201746;RB201746;2588
i3066;FB201181;RB201181;3833
i3066;FB205515;RB205515;3901
i3066;FB205516;RB205516;21813
i3066;FB205517;RB205517;7836
i3066;FB205518;RB205518;17463
i3066;FB205519;RB205519;13421
i3066;FB205520;RB205520;5480
i3066;FB205521;RB205521;13119
i3066;FB205522;RB205522;3415
i3066;FB205523;RB205523;10671
i3066;FB205524;RB205524;6689
i3066;FB205525;RB205525;31195
i3066;FB205526;RB205526;9412
i3066;FB205527;RB205527;8895
i3067;FB201772;RB201772;14624
i3067;FB201507;RB201507;6672
i3067;FB203264;RB203264;263
i3067;FB200972;RB200972;27449
i3067;FB201397;RB201397;1197
i3067;FB202538;RB202538;537
i3067;FB203089;RB203089;1373
i3067;FB201251;RB201251;2413
i3067;FB201778;RB201778;203
i3067;FB201782;RB201782;631
i3067;FB201537;RB201537;8811
i3067;FB200755;RB200755;15681
i3067;FB202020;RB202020;58
i3067;FB200489;RB200489;203
i3067;FB201706;RB201706;3236
i3067;FB201259;RB201259;897
i3067;FB201461;RB201461;4566
i3067;FB200735;RB200735;126526
i3067;FB202726;RB202726;99
i3067;FB202068;RB202068;778
i3067;FB201363;RB201363;624
i3067;FB202581;RB202581;370
i3067;FB201135;RB201135;17645
i3067;FB201566;RB201566;1063
i3067;FB201824;RB201824;7170
i3067;FB200564;RB200564;3691
i3067;FB203249;RB203249;1851
i3067;FB201366;RB201366;5568
i3067;FB200266;RB200266;41798
i3067;FB201738;RB201738;105
i3067;FB200617;RB200617;3605
i3067;FB201780;RB201780;142
i3067;FB200725;RB200725;1220
i3067;FB201494;RB201494;2025
i3067;FB201531;RB201531;3612
i3067;FB201796;RB201796;61
i3067;FB202405;RB202405;221
i3067;FB201199;RB201199;2718
i3067;FB200502;RB200502;195
i3067;FB201999;RB201999;2707
i3067;FB200396;RB200396;471
i3067;FB200007;RB200007;22
i3067;FB200245;RB200245;151
i3067;FB200265;RB200265;276
i3067;FB202407;RB202407;464
i3067;FB202663;RB202663;127
i3067;FB201257;RB201257;16240
i3067;FB201162;RB201162;685
i3067;FB202579;RB202579;379
i3067;FB200992;RB200992;293
i3067;FB203364;RB203364;22276
i3067;FB202169;RB202169;888
i3067;FB200298;RB200298;1766
i3067;FB200563;RB200563;360
