sample_index;forward_barcode;reverse_barcode;count
i3079;FB202583;RB202583;1732
i3079;FB201432;RB201432;21141
i3079;FB201156;RB201156;607
i3079;FB201334;RB201334;951
i3079;FB203277;RB203277;569
i3079;FB200878;RB200878;853
i3079;FB200408;RB200408;1075
i3079;FB200309;RB200309;106
i3079;FB202258;RB202258;106
i3079;FB200030;RB200030;827
i3079;FB202725;RB202725;4369
i3079;FB200548;RB200548;43355
i3079;FB200242;RB200242;1142
i3079;FB200411;RB200411;50528
i3079;FB200270;RB200270;318
i3079;FB202629;RB202629;6083
i3079;FB201410;RB201410;5686
i3079;FB201544;RB201544;5183
i3079;FB202476;RB202476;1450
i3079;FB200884;RB200884;101
i3079;FB200571;RB200571;111
i3079;FB200188;RB200188;77
i3079;FB200980;RB200980;93
i3079;FB202497;RB202497;9
i3079;FB200263;RB200263;302
i3079;FB202188;RB202188;157
i3079;FB201243;RB201243;7081
i3079;FB201798;RB201798;452
i3079;FB202817;RB202817;1510
i3079;FB202794;RB202794;2730
i3079;FB201398;RB201398;7847
i3079;FB201399;RB201399;605
i3079;FB201666;RB201666;5626
i3079;FB201343;RB201343;1334
i3079;FB201147;RB201147;2
i3079;FB202555;RB202555;562
i3079;FB201266;RB201266;2950
i3079;FB201987;RB201987;627
i3079;FB202100;RB202100;635
i3079;FB202845;RB202845;81
i3079;FB201830;RB201830;6737
i3079;FB200247;RB200247;4169
i3079;FB201925;RB201925;4520
i3079;FB202928;RB202928;8031
i3079;FB202120;RB202120;1585
i3079;FB201774;RB201774;3587
i3079;FB202116;RB202116;1454
i3079;FB202106;RB202106;2652
i3079;FB201148;RB201148;885
i3079;FB201960;RB201960;30274
i3079;FB200673;RB200673;50
i3079;FB200317;RB200317;1923
i3079;FB202128;RB202128;8641
i3079;FB202147;RB202147;6933
i3079;FB201990;RB201990;1525
i3079;FB200427;RB200427;60845
i3079;FB201927;RB201927;1850
i3079;FB202850;RB202850;3022
i3079;FB201704;RB201704;41
i3079;FB202172;RB202172;836
i3079;FB200203;RB200203;516
i3079;FB200033;RB200033;9637
i3079;FB200151;RB200151;25403
i3079;FB202180;RB202180;1107
i3079;FB203352;RB203352;282
i3079;FB202430;RB202430;344
i3079;FB203309;RB203309;446
i3079;FB202083;RB202083;2854
i3079;FB202133;RB202133;2146
i3079;FB201134;RB201134;12456
i3079;FB200014;RB200014;63
i3079;FB201614;RB201614;5161
i3079;FB200050;RB200050;1331
i3079;FB200196;RB200196;406
i3079;FB202432;RB202432;121
i3079;FB201638;RB201638;528
i3079;FB201991;RB201991;44
i3079;FB200653;RB200653;231
i3079;FB200732;RB200732;2323
i3079;FB200982;RB200982;32
i3079;FB200792;RB200792;1860
i3079;FB200127;RB200127;130
i3079;FB201506;RB201506;35365
i3079;FB201043;RB201043;964
i3079;FB200291;RB200291;1525
i3079;FB201556;RB201556;6384
i3079;FB202108;RB202108;1186
i3079;FB202343;RB202343;5916
i3079;FB200234;RB200234;39959
i3079;FB201868;RB201868;2016
i3079;FB202514;RB202514;85
i3079;FB201450;RB201450;41
i3079;FB202203;RB202203;26649
i3079;FB200153;RB200153;196
i3079;FB200204;RB200204;1193
i3079;FB200659;RB200659;22690
i3079;FB201194;RB201194;3491
i3079;FB200752;RB200752;80
i3079;FB201797;RB201797;2003
i3079;FB200288;RB200288;792
i3079;FB201954;RB201954;3169
i3079;FB200971;RB200971;728
i3079;FB200547;RB200547;3755
i3079;FB201177;RB201177;1162
i3079;FB202373;RB202373;659
i3079;FB200417;RB200417;172
i3079;FB200978;RB200978;517
i3079;FB200290;RB200290;53
i3079;FB203403;RB203403;2892
i3079;FB201500;RB201500;2903
i3079;FB202137;RB202137;1320
i3079;FB200229;RB200229;98
i3079;FB202193;RB202193;3018
i3079;FB201173;RB201173;288
i3079;FB201636;RB201636;603
i3079;FB200185;RB200185;350
i3079;FB202612;RB202612;2950
i3079;FB202271;RB202271;650
i3079;FB202085;RB202085;117
i3079;FB201265;RB201265;5552
i3079;FB201263;RB201263;62744
i3079;FB201219;RB201219;1870
i3079;FB202662;RB202662;156
i3079;FB200698;RB200698;747
i3079;FB203285;RB203285;5258
i3079;FB200172;RB200172;197
i3079;FB201873;RB201873;124
i3079;FB200809;RB200809;65
i3079;FB201370;RB201370;495
i3079;FB202849;RB202849;80
i3079;FB202142;RB202142;383
i3079;FB201696;RB201696;1870
i3079;FB200621;RB200621;72
i3079;FB200009;RB200009;1783
i3079;FB202146;RB202146;903
i3079;FB202596;RB202596;64
i3079;FB203194;RB203194;573
i3079;FB200176;RB200176;395
i3079;FB202148;RB202148;2992
i3079;FB200070;RB200070;172
i3079;FB200223;RB200223;1834
i3079;FB202908;RB202908;12642
i3079;FB201751;RB201751;5768
i3079;FB203037;RB203037;385
i3079;FB201359;RB201359;156
i3079;FB201757;RB201757;2110
i3079;FB203102;RB203102;248
i3079;FB200337;RB200337;4060
i3079;FB200886;RB200886;289
i3079;FB200255;RB200255;523
i3079;FB201197;RB201197;875
i3079;FB200770;RB200770;2352
i3079;FB201816;RB201816;4454
i3079;FB202450;RB202450;469
i3079;FB202157;RB202157;57
i3079;FB201869;RB201869;328
i3079;FB201984;RB201984;8407
i3079;FB200175;RB200175;3845
i3079;FB202098;RB202098;3047
i3079;FB202185;RB202185;59
i3079;FB201381;RB201381;3267
i3079;FB200237;RB200237;1937
i3079;FB203415;RB203415;547
i3079;FB201274;RB201274;1908
i3079;FB202358;RB202358;427
i3079;FB200430;RB200430;171
i3079;FB2IC010;RB2IC010;11047
i3079;FB200216;RB200216;8989
i3079;FB203278;RB203278;78
i3079;FB203205;RB203205;9264
i3079;FB200410;RB200410;13321
i3079;FB200343;RB200343;3177
i3079;FB200055;RB200055;528
i3079;FB201715;RB201715;156
i3079;FB201122;RB201122;2769
i3079;FB200132;RB200132;80
i3079;FB202055;RB202055;3409
i3079;FB202584;RB202584;167
i3079;FB201017;RB201017;22677
i3079;FB201591;RB201591;3720
i3079;FB200158;RB200158;789
i3079;FB201894;RB201894;4225
i3079;FB202387;RB202387;411
i3079;FB201549;RB201549;45775
i3079;FB201677;RB201677;3151
i3079;FB200419;RB200419;1566
i3079;FB201593;RB201593;3709
i3079;FB201985;RB201985;790
i3079;FB201523;RB201523;2129
i3079;FB201008;RB201008;49911
i3079;FB201961;RB201961;4322
i3079;FB200797;RB200797;41899
i3079;FB201690;RB201690;2017
i3079;FB200753;RB200753;1569
i3079;FB203425;RB203425;31296
i3079;FB202046;RB202046;3271
i3079;FB201560;RB201560;1716
i3079;FB203286;RB203286;1675
i3079;FB203421;RB203421;23
i3079;FB201721;RB201721;1290
i3079;FB200261;RB200261;219
i3079;FB200432;RB200432;627
i3079;FB201763;RB201763;8282
i3079;FB201607;RB201607;2322
i3079;FB202571;RB202571;36
i3079;FB202043;RB202043;3718
i3079;FB202265;RB202265;820
i3079;FB201953;RB201953;1178
i3079;FB200448;RB200448;3945
i3079;FB201444;RB201444;2533
i3079;FB201031;RB201031;2959
i3079;FB201671;RB201671;3625
i3079;FB201386;RB201386;3858
i3079;FB202495;RB202495;21340
i3079;FB201139;RB201139;4355
i3079;FB201346;RB201346;4762
i3079;FB200003;RB200003;1930
i3079;FB202220;RB202220;2816
i3079;FB201764;RB201764;98
i3079;FB202423;RB202423;194
i3079;FB200855;RB200855;1606
i3079;FB201692;RB201692;1298
i3079;FB201277;RB201277;134
i3079;FB201169;RB201169;1320
i3079;FB201575;RB201575;19066
i3079;FB201647;RB201647;1376
i3079;FB201520;RB201520;10430
i3079;FB200401;RB200401;201
i3079;FB200258;RB200258;240
i3079;FB201294;RB201294;742
i3079;FB200863;RB200863;24396
i3079;FB201510;RB201510;847
i3079;FB200129;RB200129;8764
i3079;FB202351;RB202351;198
i3079;FB202183;RB202183;1558
i3079;FB200114;RB200114;181
i3079;FB202435;RB202435;6502
i3079;FB200096;RB200096;31
i3079;FB201033;RB201033;14103
i3079;FB201376;RB201376;1995
i3079;FB201570;RB201570;14873
i3079;FB203431;RB203431;13197
i3079;FB202096;RB202096;10604
i3079;FB201697;RB201697;4637
i3079;FB201280;RB201280;792
i3079;FB202003;RB202003;54
i3079;FB200534;RB200534;22432
i3079;FB200240;RB200240;782
i3079;FB200477;RB200477;498
i3079;FB202371;RB202371;14299
i3079;FB201942;RB201942;4428
i3079;FB202216;RB202216;627
i3079;FB202440;RB202440;18010
i3079;FB202526;RB202526;479
i3079;FB201325;RB201325;2588
i3079;FB201822;RB201822;4988
i3079;FB201092;RB201092;5333
i3079;FB200872;RB200872;51529
i3079;FB201279;RB201279;11561
i3079;FB200338;RB200338;830
i3079;FB201009;RB201009;695
i3079;FB202826;RB202826;1495
i3079;FB202214;RB202214;1593
i3079;FB202615;RB202615;12800
i3079;FB201829;RB201829;3551
i3079;FB201912;RB201912;1891
i3079;FB201379;RB201379;4163
i3079;FB200603;RB200603;203
i3079;FB200811;RB200811;302
i3079;FB200688;RB200688;384
i3079;FB201341;RB201341;1244
i3079;FB201820;RB201820;21952
i3079;FB200180;RB200180;2373
i3079;FB200171;RB200171;278
i3079;FB202547;RB202547;3547
i3079;FB200394;RB200394;192
i3079;FB201849;RB201849;1429
i3079;FB201428;RB201428;698
i3079;FB200803;RB200803;4915
i3079;FB203227;RB203227;533
i3079;FB201809;RB201809;1764
i3079;FB201839;RB201839;993
i3079;FB200614;RB200614;1167
i3079;FB202282;RB202282;330
i3079;FB200663;RB200663;76534
i3079;FB204469;RB204469;5777
i3079;FB200420;RB200420;34497
i3079;FB200347;RB200347;69
i3079;FB201883;RB201883;3627
i3079;FB200794;RB200794;871
i3079;FB203394;RB203394;4971
i3079;FB201640;RB201640;64847
i3079;FB202230;RB202230;348
i3079;FB202661;RB202661;123
i3079;FB200211;RB200211;416
i3079;FB202955;RB202955;865
i3079;FB201678;RB201678;446
i3079;FB202293;RB202293;1033
i3079;FB200661;RB200661;901
i3079;FB201142;RB201142;1852
i3079;FB201186;RB201186;1185
i3079;FB202635;RB202635;26540
i3079;FB201348;RB201348;523
i3079;FB200167;RB200167;919
i3079;FB201545;RB201545;686
i3079;FB202447;RB202447;227
i3079;FB201416;RB201416;945
i3079;FB200160;RB200160;408
i3079;FB200882;RB200882;1256
i3079;FB200539;RB200539;870
i3079;FB200115;RB200115;2260
i3079;FB202768;RB202768;3157
i3079;FB201283;RB201283;7432
i3079;FB202488;RB202488;641
i3079;FB201384;RB201384;910
i3079;FB202515;RB202515;455
i3079;FB201703;RB201703;124
i3079;FB202528;RB202528;273
i3079;FB201801;RB201801;1970
i3079;FB201733;RB201733;15492
i3079;FB202242;RB202242;3
i3079;FB200599;RB200599;3223
i3079;FB200930;RB200930;52172
i3079;FB202088;RB202088;248
i3079;FB200787;RB200787;1144
i3079;FB201347;RB201347;132
i3079;FB202963;RB202963;2586
i3079;FB200029;RB200029;761
i3079;FB201273;RB201273;535
i3079;FB203168;RB203168;44
i3079;FB201475;RB201475;5735
i3079;FB201943;RB201943;3546
i3079;FB201708;RB201708;24784
i3079;FB201863;RB201863;804
i3079;FB200235;RB200235;13
i3079;FB201340;RB201340;1691
i3079;FB201459;RB201459;1668
i3079;FB201635;RB201635;3276
i3079;FB201453;RB201453;2860
i3079;FB200699;RB200699;217
i3079;FB201287;RB201287;2854
i3079;FB201233;RB201233;3641
i3079;FB201789;RB201789;23008
i3079;FB200273;RB200273;280
i3079;FB200209;RB200209;203
i3079;FB200135;RB200135;267
i3079;FB200947;RB200947;45
i3079;FB201867;RB201867;1412
i3079;FB201612;RB201612;2824
i3079;FB201433;RB201433;12811
i3079;FB201136;RB201136;11714
i3079;FB202375;RB202375;548
i3079;FB201633;RB201633;343
i3079;FB200089;RB200089;174
i3079;FB201409;RB201409;2294
i3079;FB200687;RB200687;379
i3079;FB200483;RB200483;2756
i3079;FB200034;RB200034;349
i3079;FB200002;RB200002;70
i3079;FB200280;RB200280;314
i3079;FB201203;RB201203;1027
i3079;FB201172;RB201172;5415
i3079;FB201103;RB201103;1104
i3079;FB202694;RB202694;63
i3079;FB201064;RB201064;212
i3079;FB200833;RB200833;419
i3079;FB201793;RB201793;150
i3079;FB200640;RB200640;7043
i3079;FB202192;RB202192;8391
i3079;FB201705;RB201705;3271
i3079;FB201345;RB201345;812
i3079;FB202620;RB202620;187
i3079;FB200168;RB200168;276
i3079;FB200445;RB200445;1383
i3079;FB201372;RB201372;1570
i3079;FB200306;RB200306;331
i3079;FB203341;RB203341;130
i3079;FB201730;RB201730;13568
i3079;FB201196;RB201196;1606
i3079;FB201539;RB201539;209
i3079;FB202722;RB202722;1364
i3079;FB201517;RB201517;2819
i3079;FB201067;RB201067;38832
i3079;FB200080;RB200080;317
i3079;FB200161;RB200161;63
i3079;FB203340;RB203340;463
i3079;FB202475;RB202475;2004
i3079;FB201727;RB201727;655
i3079;FB201238;RB201238;498
i3079;FB201244;RB201244;6436
i3079;FB200174;RB200174;1192
i3079;FB200107;RB200107;3091
i3079;FB200681;RB200681;435
i3079;FB200182;RB200182;616
i3079;FB203218;RB203218;2069
i3079;FB200366;RB200366;337
i3079;FB201896;RB201896;399
i3079;FB201004;RB201004;47387
i3079;FB200276;RB200276;451
i3079;FB202586;RB202586;2621
i3079;FB201211;RB201211;2730
i3079;FB202574;RB202574;43
i3079;FB201814;RB201814;675
i3079;FB201893;RB201893;1353
i3079;FB202613;RB202613;628
i3079;FB201567;RB201567;6188
i3079;FB201236;RB201236;11279
i3079;FB201516;RB201516;6425
i3079;FB203250;RB203250;656
i3079;FB202603;RB202603;65
i3079;FB202112;RB202112;144
i3079;FB200110;RB200110;550
i3079;FB203275;RB203275;775
i3079;FB201716;RB201716;2446
i3079;FB201723;RB201723;1820
i3079;FB201741;RB201741;8791
i3079;FB202797;RB202797;309
i3079;FB200126;RB200126;34
i3079;FB201957;RB201957;5923
i3079;FB202393;RB202393;59
i3079;FB200370;RB200370;361
i3079;FB201383;RB201383;1005
i3079;FB200994;RB200994;756
i3079;FB201434;RB201434;981
i3079;FB203377;RB203377;364
i3079;FB201768;RB201768;7688
i3079;FB203226;RB203226;424
i3079;FB202754;RB202754;77
i3079;FB201068;RB201068;11894
i3079;FB200206;RB200206;773
i3079;FB202015;RB202015;2891
i3079;FB202027;RB202027;3560
i3079;FB202314;RB202314;21199
i3079;FB202941;RB202941;1744
i3079;FB202701;RB202701;256
i3079;FB201524;RB201524;3994
i3079;FB202542;RB202542;327
i3079;FB202674;RB202674;21631
i3079;FB200391;RB200391;2326
i3079;FB200931;RB200931;425
i3079;FB200465;RB200465;708
i3079;FB201988;RB201988;4256
i3079;FB200006;RB200006;243
i3079;FB202262;RB202262;3655
i3079;FB200670;RB200670;244
i3079;FB201675;RB201675;880
i3079;FB202094;RB202094;2604
i3079;FB202104;RB202104;801
i3079;FB201247;RB201247;27873
i3079;FB202472;RB202472;159
i3079;FB203233;RB203233;1648
i3079;FB201599;RB201599;1262
i3079;FB202565;RB202565;65
i3079;FB201472;RB201472;24683
i3079;FB202196;RB202196;2372
i3079;FB200314;RB200314;367
i3079;FB202269;RB202269;159
i3079;FB200517;RB200517;416
i3079;FB201487;RB201487;2316
i3079;FB203115;RB203115;229
i3079;FB201406;RB201406;675
i3079;FB202486;RB202486;2462
i3079;FB202189;RB202189;636
i3079;FB202599;RB202599;113
i3079;FB202783;RB202783;1710
i3079;FB200490;RB200490;40060
i3079;FB202412;RB202412;107
i3079;FB200351;RB200351;333
i3079;FB201800;RB201800;286
i3079;FB201621;RB201621;1631
i3079;FB200983;RB200983;7531
i3079;FB201551;RB201551;1627
i3079;FB201884;RB201884;1599
i3079;FB202979;RB202979;1504
i3079;FB200873;RB200873;24430
i3079;FB201558;RB201558;15338
i3079;FB202049;RB202049;11279
i3079;FB202136;RB202136;102
i3079;FB201656;RB201656;7428
i3079;FB201285;RB201285;5688
i3079;FB202449;RB202449;237
i3079;FB202149;RB202149;15144
i3079;FB200636;RB200636;178
i3079;FB201183;RB201183;6236
i3079;FB200119;RB200119;5205
i3079;FB201691;RB201691;185
i3079;FB202125;RB202125;1340
i3079;FB202022;RB202022;6967
i3079;FB201844;RB201844;1771
i3079;FB202158;RB202158;240
i3079;FB202729;RB202729;625
i3079;FB200238;RB200238;4260
i3079;FB201939;RB201939;805
i3079;FB203528;RB203528;637
i3079;FB201717;RB201717;3051
i3079;FB201949;RB201949;5765
i3079;FB201408;RB201408;10915
i3079;FB201402;RB201402;73
i3079;FB202140;RB202140;1911
i3079;FB202549;RB202549;454
i3079;FB201648;RB201648;840
i3079;FB202291;RB202291;8413
i3079;FB202684;RB202684;1632
i3079;FB201403;RB201403;639
i3079;FB202477;RB202477;2112
i3079;FB201016;RB201016;55
i3079;FB202252;RB202252;102
i3079;FB201364;RB201364;14437
i3079;FB200098;RB200098;542
i3079;FB201932;RB201932;15140
i3079;FB200729;RB200729;42022
i3079;FB203201;RB203201;11606
i3079;FB202011;RB202011;3685
i3079;FB200739;RB200739;3182
i3079;FB201657;RB201657;4507
i3079;FB200156;RB200156;360
i3079;FB200807;RB200807;113
i3079;FB202154;RB202154;2028
i3079;FB202064;RB202064;399
i3079;FB200214;RB200214;196
i3079;FB203329;RB203329;74
i3079;FB200849;RB200849;913
i3079;FB201734;RB201734;919
i3079;FB202310;RB202310;3697
i3079;FB202804;RB202804;168
i3079;FB200845;RB200845;1717
i3079;FB200867;RB200867;2506
i3079;FB201389;RB201389;4845
i3079;FB202143;RB202143;5383
i3079;FB202114;RB202114;1498
i3079;FB200589;RB200589;8819
i3079;FB201583;RB201583;311
i3079;FB200222;RB200222;74
i3079;FB200076;RB200076;230
i3079;FB201431;RB201431;3418
i3079;FB202175;RB202175;225
i3079;FB200908;RB200908;34494
i3079;FB200328;RB200328;83
i3079;FB200221;RB200221;691
i3079;FB201099;RB201099;5046
i3079;FB202191;RB202191;671
i3079;FB201623;RB201623;327
i3079;FB201998;RB201998;220
i3079;FB201804;RB201804;4114
i3079;FB202720;RB202720;1495
i3079;FB201749;RB201749;17049
i3079;FB201724;RB201724;507
i3079;FB201234;RB201234;8371
i3079;FB201538;RB201538;219
i3079;FB201609;RB201609;4862
i3079;FB201905;RB201905;182
i3079;FB200031;RB200031;193
i3079;FB202445;RB202445;252
i3079;FB203208;RB203208;113
i3079;FB201813;RB201813;83
i3079;FB201145;RB201145;402
i3079;FB201393;RB201393;4858
i3079;FB201865;RB201865;1139
i3079;FB200274;RB200274;976
i3079;FB201430;RB201430;24
i3079;FB200985;RB200985;882
i3079;FB201597;RB201597;2858
i3079;FB201394;RB201394;39
i3079;FB202897;RB202897;2149
i3079;FB201935;RB201935;5659
i3079;FB202263;RB202263;176
i3079;FB201613;RB201613;445
i3079;FB201550;RB201550;3448
i3079;FB202733;RB202733;420
i3079;FB202153;RB202153;2092
i3079;FB202460;RB202460;1841
i3079;FB201411;RB201411;944
i3079;FB202422;RB202422;822
i3079;FB202739;RB202739;5834
i3079;FB201919;RB201919;1753
i3079;FB200082;RB200082;991
i3079;FB202404;RB202404;278
i3079;FB201390;RB201390;4302
i3079;FB201909;RB201909;5538
i3079;FB201886;RB201886;4526
i3079;FB203419;RB203419;8573
i3079;FB203396;RB203396;552
i3079;FB201242;RB201242;10055
i3079;FB201835;RB201835;2500
i3079;FB201926;RB201926;4464
i3079;FB202287;RB202287;60
i3079;FB202019;RB202019;13138
i3079;FB200591;RB200591;166
i3079;FB200024;RB200024;62
i3079;FB201321;RB201321;1515
i3079;FB203223;RB203223;775
i3079;FB202421;RB202421;78
i3079;FB201833;RB201833;2948
i3079;FB202080;RB202080;272
i3079;FB201468;RB201468;5276
i3079;FB201120;RB201120;270
i3079;FB202428;RB202428;725
i3079;FB201299;RB201299;1840
i3079;FB200996;RB200996;783
i3079;FB200056;RB200056;367
i3079;FB203131;RB203131;6496
i3079;FB200973;RB200973;125
i3079;FB201735;RB201735;1022
i3079;FB202091;RB202091;3950
i3079;FB202062;RB202062;5813
i3079;FB202668;RB202668;451
i3079;FB202044;RB202044;10313
i3079;FB202038;RB202038;16614
i3079;FB201795;RB201795;1537
i3079;FB201686;RB201686;4644
i3079;FB201546;RB201546;26479
i3079;FB200869;RB200869;22831
i3079;FB201160;RB201160;22125
i3079;FB202014;RB202014;5932
i3079;FB202791;RB202791;9889
i3079;FB201477;RB201477;20265
i3079;FB200609;RB200609;2250
i3079;FB201578;RB201578;623
i3079;FB200478;RB200478;1837
i3079;FB200381;RB200381;975
i3079;FB200744;RB200744;2006
i3079;FB201226;RB201226;2829
i3079;FB201941;RB201941;546
i3079;FB201729;RB201729;2169
i3079;FB201719;RB201719;7778
i3079;FB200272;RB200272;73
i3079;FB201689;RB201689;635
i3079;FB200474;RB200474;1829
i3079;FB201505;RB201505;2423
i3079;FB201850;RB201850;20960
i3079;FB203987;RB203987;21335
i3079;FB201097;RB201097;58
i3079;FB200144;RB200144;249
i3079;FB202489;RB202489;1221
i3079;FB203094;RB203094;9056
i3079;FB200077;RB200077;283
i3079;FB201565;RB201565;20191
i3079;FB200709;RB200709;363
i3079;FB200041;RB200041;144
i3079;FB202150;RB202150;621
i3079;FB202110;RB202110;7921
i3079;FB201955;RB201955;322
i3079;FB200163;RB200163;291
i3079;FB200136;RB200136;123
i3079;FB200906;RB200906;3538
i3079;FB201293;RB201293;2050
i3079;FB201785;RB201785;548
i3079;FB202792;RB202792;80
i3079;FB201586;RB201586;24231
i3079;FB202118;RB202118;559
i3079;FB200438;RB200438;11449
i3079;FB201118;RB201118;2187
i3079;FB200610;RB200610;2732
i3079;FB200294;RB200294;253
i3079;FB200507;RB200507;154
i3079;FB202165;RB202165;848
i3079;FB203336;RB203336;1958
i3079;FB202177;RB202177;2094
i3079;FB201712;RB201712;2370
i3079;FB200150;RB200150;79
i3079;FB202753;RB202753;41
i3079;FB201224;RB201224;590
i3079;FB200436;RB200436;56
i3079;FB201915;RB201915;480
i3079;FB200718;RB200718;125
i3079;FB201728;RB201728;32317
i3079;FB203390;RB203390;271
i3079;FB201447;RB201447;4122
i3079;FB203414;RB203414;1902
i3079;FB202163;RB202163;916
i3079;FB200021;RB200021;3066
i3079;FB202078;RB202078;3925
i3079;FB203065;RB203065;620
i3079;FB200761;RB200761;482
i3079;FB201312;RB201312;12510
i3079;FB201700;RB201700;1447
i3079;FB201059;RB201059;250
i3079;FB202031;RB202031;1739
i3079;FB201746;RB201746;4869
i3079;FB201181;RB201181;58838
i3079;FB205515;RB205515;7436
i3079;FB205516;RB205516;16331
i3079;FB205517;RB205517;13193
i3079;FB205518;RB205518;19568
i3079;FB205519;RB205519;12837
i3079;FB205520;RB205520;8447
i3079;FB205521;RB205521;4981
i3079;FB205522;RB205522;11226
i3079;FB205523;RB205523;11209
i3079;FB205524;RB205524;8432
i3079;FB205525;RB205525;24779
i3079;FB205526;RB205526;14264
i3079;FB205527;RB205527;9583
i3080;FB201772;RB201772;20169
i3080;FB201507;RB201507;4992
i3080;FB203264;RB203264;403
i3080;FB200972;RB200972;36366
i3080;FB201397;RB201397;926
i3080;FB202538;RB202538;845
i3080;FB203089;RB203089;1410
i3080;FB201251;RB201251;2840
i3080;FB201778;RB201778;131
i3080;FB201782;RB201782;262
i3080;FB201537;RB201537;13570
i3080;FB200755;RB200755;26037
i3080;FB202020;RB202020;61
i3080;FB200489;RB200489;306
i3080;FB201706;RB201706;7881
i3080;FB201259;RB201259;710
i3080;FB201461;RB201461;6428
i3080;FB200735;RB200735;133803
i3080;FB202726;RB202726;165
i3080;FB202068;RB202068;1235
i3080;FB201363;RB201363;1115
i3080;FB202581;RB202581;379
i3080;FB201135;RB201135;15679
i3080;FB201566;RB201566;919
i3080;FB201824;RB201824;4423
i3080;FB200564;RB200564;9234
i3080;FB203249;RB203249;2306
i3080;FB201366;RB201366;8905
i3080;FB200266;RB200266;84352
i3080;FB201738;RB201738;149
i3080;FB200617;RB200617;4114
i3080;FB201780;RB201780;428
i3080;FB200725;RB200725;828
i3080;FB201494;RB201494;2387
i3080;FB201531;RB201531;4399
i3080;FB201796;RB201796;98
i3080;FB202405;RB202405;231
i3080;FB201199;RB201199;3238
i3080;FB200502;RB200502;93
i3080;FB201999;RB201999;3777
i3080;FB200396;RB200396;289
i3080;FB200007;RB200007;21
i3080;FB200245;RB200245;253
i3080;FB200265;RB200265;244
i3080;FB202407;RB202407;5607
i3080;FB202663;RB202663;155
i3080;FB201257;RB201257;19159
i3080;FB201162;RB201162;1803
i3080;FB202579;RB202579;272
i3080;FB200992;RB200992;314
i3080;FB203364;RB203364;9224
i3080;FB202169;RB202169;6859
i3080;FB200298;RB200298;763
i3080;FB200563;RB200563;363
i3080;FB202465;RB202465;5155
i3080;FB200120;RB200120;173
i3080;FB201683;RB201683;36465
i3080;FB202570;RB202570;26094
i3080;FB201501;RB201501;1526
i3080;FB201655;RB201655;12302
i3080;FB202857;RB202857;3342
i3080;FB202079;RB202079;526
i3080;FB201616;RB201616;5328
i3080;FB200402;RB200402;3783
i3080;FB201239;RB201239;1102
i3080;FB202994;RB202994;792
i3080;FB200702;RB200702;874
i3080;FB201878;RB201878;319
i3080;FB201077;RB201077;260
i3080;FB200741;RB200741;3804
i3080;FB201062;RB201062;10512
i3080;FB203293;RB203293;210
i3080;FB203328;RB203328;855
i3080;FB200616;RB200616;253
i3080;FB200919;RB200919;299
i3080;FB200038;RB200038;60
i3080;FB200531;RB200531;446
i3080;FB202534;RB202534;6157
i3080;FB200017;RB200017;839
i3080;FB201950;RB201950;1133
i3080;FB2IC031;RB2IC031;1789
i3080;FB201515;RB201515;1946
i3080;FB204214;RB204214;365
i3080;FB202518;RB202518;1563
i3080;FB201230;RB201230;1665
i3080;FB201407;RB201407;4049
i3080;FB202710;RB202710;2275
i3080;FB203327;RB203327;352
i3080;FB200742;RB200742;2159
i3080;FB203319;RB203319;7209
i3080;FB201860;RB201860;1291
i3080;FB200850;RB200850;677
i3080;FB202776;RB202776;1899
i3080;FB201161;RB201161;5698
i3080;FB201592;RB201592;2414
i3080;FB200601;RB200601;157
i3080;FB202103;RB202103;277
i3080;FB203241;RB203241;237
i3080;FB200623;RB200623;3074
i3080;FB201110;RB201110;4923
i3080;FB202860;RB202860;248
i3080;FB200665;RB200665;13892
i3080;FB201313;RB201313;3329
i3080;FB202909;RB202909;2052
i3080;FB200279;RB200279;159
i3080;FB201128;RB201128;23616
i3080;FB200325;RB200325;2655
i3080;FB202006;RB202006;185
i3080;FB202070;RB202070;70
i3080;FB201541;RB201541;2987
i3080;FB201032;RB201032;518
i3080;FB202059;RB202059;7702
i3080;FB202054;RB202054;16598
i3080;FB201193;RB201193;4906
i3080;FB200839;RB200839;185
i3080;FB200065;RB200065;4554
i3080;FB202471;RB202471;92
i3080;FB200103;RB200103;8384
i3080;FB201503;RB201503;2685
i3080;FB201378;RB201378;833
i3080;FB201981;RB201981;1147
i3080;FB201880;RB201880;2296
i3080;FB201256;RB201256;522
i3080;FB201667;RB201667;84333
i3080;FB201184;RB201184;26375
i3080;FB200764;RB200764;3133
i3080;FB200063;RB200063;1448
i3080;FB201245;RB201245;3486
i3080;FB200789;RB200789;24710
i3080;FB200319;RB200319;981
i3080;FB202060;RB202060;656
i3080;FB200066;RB200066;1137
i3080;FB201352;RB201352;2389
i3080;FB203333;RB203333;3022
i3080;FB201201;RB201201;1911
i3080;FB200530;RB200530;199
i3080;FB200473;RB200473;1895
i3080;FB201522;RB201522;942
i3080;FB200717;RB200717;312
i3080;FB200149;RB200149;97
i3080;FB202013;RB202013;330
i3080;FB201025;RB201025;69
i3080;FB201010;RB201010;22834
i3080;FB203365;RB203365;22824
i3080;FB201654;RB201654;5789
i3080;FB203314;RB203314;290
i3080;FB201714;RB201714;14513
i3080;FB201900;RB201900;6207
i3080;FB201458;RB201458;8299
i3080;FB202161;RB202161;991
i3080;FB201246;RB201246;4513
